,customer_number,principal_amount,outstanding_amount,outstanding_ratio,dpd,is_delinquent,avg_bill_gap,late_ratio,paid_ratio,marital_status,age_group
3996,53c6e606eb6dffdb83cf5dd340ab649f0a7972f70d87d7140217ab37564a9494,6000000.0,2760000.0,0.46,0,0,-7.5,0.12,1.0,MARRIED,mature
3997,53c854b3b73736f7e3a0854d4c7fc4964583a1cbdec84c284e87579879d3b22b,8000000.0,3680000.0,0.46,0,0,-0.8,0.16,0.88,MARRIED,mature
3998,53cdc8a1501a97bfc557e4cc0a45d10cad32b7dff078a4fd675dd11a6d7eae3a,6000000.0,2760000.0,0.46,0,0,-4.88,0.08,1.0,MARRIED,mature
3999,53d84adfed31ee65f4b31a7cabf2197ccbe6b08774210326467c5638dfa16550,8000000.0,3680000.0,0.46,0,0,-5.88,0.1,1.0,MARRIED,mature
4000,53d93b555ed6bb4909d8519524174501b8b29527721f3a9e293569b10ff2c470,4000000.0,1840000.0,0.46,0,0,-9.88,0.08,1.0,MARRIED,senior
4001,53da9aa5b62892c3f2199445dcd2b5d5c258d5bff92f10055fdbe6e051a8ebea,7000000.0,3220000.0,0.46,0,0,-10.4,0.08,1.0,MARRIED,senior
4002,53e2071ae89aa8125388aac7b45f15d148b1ffdd85a326f314b2059485244620,6000000.0,2520000.0,0.42,0,0,-10.66,0.14,1.0,MARRIED,mature
4003,53e324a24a2b90e6cc07599d79182ecd5cb6fb78eac4c0fee3f9791ce9970f51,4000000.0,1840000.0,0.46,0,0,-1.04,0.08,0.88,MARRIED,mature
4004,53e5ed4324c5a4ddc7e722d9428d64ca20b0d8e206b9f85079d7a96fedd44626,8000000.0,3520000.0,0.44,0,0,-12.04,0.12,1.0,MARRIED,mature
4005,53ec20c96e6de209904e9c5b07fa57d0256e44eae058db79e43955f834ad5cb7,5000000.0,2000000.0,0.4,0,0,-14.88,0.06,1.0,MARRIED,adult
4006,53fc28e271916e06cd9a9709d15d9e0a5d92990b155a099c2495f9dd6889e246,6000000.0,2760000.0,0.46,0,0,-1.36,0.22,0.88,MARRIED,mature
4007,540451a7e2ef70371a945b6a8245fe354d483db0e6ada8a1a1776a3ba370ba86,11000000.0,4582400.0,0.4165818181818181,0,0,-12.0,0.0833333333333333,1.0,MARRIED,adult
4008,5404749f8f71005427ff11fe2ace95e41231b6f84ef32017da6fb5473c64cf63,4000000.0,1840000.0,0.46,0,0,-3.54,0.7,1.0,MARRIED,mature
4009,54050173a37f0c9a517ba0665037050fa4f797a6270ce6707e7a8da09e7b71c0,8000000.0,3200000.0,0.4,0,0,-7.04,0.12,1.0,MARRIED,adult
4010,5408cd29baed060ba8805b9c5961451c981b3a2a60fa62208453772f58430d22,5000000.0,2100000.0,0.42,0,0,0.08,0.32,0.6310695587135378,MARRIED,adult
4011,541c34da34fc768dc0a117672cc957457edc79918f1aa0639d8b081c81853a21,7000000.0,3220000.0,0.46,0,0,-6.22,0.08,1.0,MARRIED,mature
4012,5429b94a4c34c8275579a07e7df2fdd3542860fcba3734bcfba066ff2b09a6b3,5000000.0,3200000.0,0.64,61,1,-0.4,0.12,0.3674794315632012,MARRIED,adult
4013,542d504d9954c921582d05f26ec6bbf9e53ded0f899da049598fef26a43124db,2000000.0,876211.0,0.4381055,0,0,1.8125,0.6666666666666666,0.896370725854829,MARRIED,mature
4014,5439084b4d66a448147ae14f54d0ca5cb5a536565514d288ded625ff8f7ee6dd,7500000.0,3150000.0,0.42,0,0,0.74,0.26,0.72,MARRIED,mature
4015,543ea8f1710d319b0a26330c057abca229043e5c2160869bd1a16585b9360982,5000000.0,2200000.0,0.44,0,0,-2.66,0.1,1.0,MARRIED,mature
4016,5444ff50c16ca7f2ce15fbc7d7b7302fc2b1deb3bf977557a9c4693793d9abd8,5000000.0,2200000.0,0.44,0,0,-10.4,0.04,1.0,MARRIED,mature
4017,5448e683d838531321198e47693ec3b38d4e452b902475528232f9758783a5f7,5000000.0,2400000.0,0.48,0,0,-1.66,0.06,0.56,MARRIED,young
4018,544af294a300a4c8b55498040aa021da6282e749d5da4e43b4b0577d6bd9f53d,5000000.0,2000000.0,0.4,0,0,-12.74,0.14,1.0,MARRIED,mature
4019,54507f86f52b65882566519f3aeea24491ab24c9c79b01572880f29bf7f588f8,5000000.0,2100000.0,0.42,0,0,-2.42,0.14,1.0,MARRIED,mature
4020,54562d87f8cd49e7eca7be568fc188f39ba299c4565659266152bebfaae1d5b7,7000000.0,2940000.0,0.42,0,0,-3.84,0.04,0.7302212628170535,MARRIED,mature
4021,54568ede5133c05be31e4023bbe5abcace49e56179a03eeaa9c66c6355863ff3,5000000.0,2300000.0,0.46,0,0,-9.02,0.08,1.0,WIDOWED,mature
4022,545967a8e1379c0c51acd72ea5039ee8180650b236dd0a7101d7f2caad1a17c8,5000000.0,2400000.0,0.48,0,0,-11.36,0.08,1.0,MARRIED,mature
4023,545e7eb72fc9fe1f3a67cf0ba710baee3bef4f344d8d7b5b7e62c5be21620043,5000000.0,2100000.0,0.42,0,0,-0.58,0.12,0.92,MARRIED,mature
4024,54667607a9a800c031bd16e603852f29d439caf51e8412bee67755364a813eaf,7000000.0,2651300.0,0.3787571428571428,0,0,4.4375,0.5208333333333334,0.9053586862575628,MARRIED,mature
4025,5468c16add576696064ba26ba157d7afe432f9748dd45a32554694473d86c567,5000000.0,2200000.0,0.44,0,0,-10.58,0.12,1.0,MARRIED,mature
4026,54719228de80eeaae4f9597d9919ec5eaaddc518f324c47f7c420c3c0801746f,8000000.0,3360000.0,0.42,0,0,-9.14,0.18,1.0,MARRIED,adult
4027,547d091f67d6e2fa80be551e27e5c4541250700754d9f00c9ea88dd8b0cba7a0,5000000.0,2400000.0,0.48,0,0,-9.06,0.38,1.0,MARRIED,mature
4028,547e22fdab7d1f47fd3bce88fed6c56c99795072da866295e21eff2084543ac6,4000000.0,1600000.0,0.4,0,0,-9.98,0.14,1.0,MARRIED,mature
4029,5480d2e3c6c2ba3b2ef5be41ca00adb4b4e85eed8934a6befe59f44675b5bd0b,5000000.0,2200000.0,0.44,0,0,-8.08,0.62,1.0,MARRIED,mature
4030,5480f76e66022c5e3295c710ca8fd2969e706c21069aef4c773f5cece3ee0d4d,12000000.0,5760000.0,0.48,0,0,-0.6,0.06,0.86,MARRIED,senior
4031,5481a3eae892720da69f7de473548008b2dc18991cf8f703fb0c362afe4d2190,7500000.0,3600000.0,0.48,0,0,1.6,0.44,0.84,MARRIED,mature
4032,54856978e4064a094ddf362b2452c16fbbe7f652420862d65b4eee8377421448,5000000.0,3500000.0,0.7,68,1,0.02,0.18,0.3,MARRIED,adult
4033,5489b8c3277afba0dfedc22d77e9a6e11097db509088961c80c888d4ad460996,5000000.0,2200000.0,0.44,0,0,-0.4,0.12,0.9,MARRIED,senior
4034,5495690cb4a6fd69b20cae05b2b3ebe7c2931d95522dd0e9453b6bc801ad3c89,5000000.0,2300000.0,0.46,0,0,-4.86,0.08,1.0,MARRIED,mature
4035,549ef56f2d68920c7747a6b571bf45e871dc1b1364c51563ed28aee23299170f,5000000.0,2300000.0,0.46,0,0,-13.46,0.08,1.0,MARRIED,senior
4036,54a8a48ccc1700394b2b6265b6837c1ba185f756a1ef5af5d89f6d0e18d0af6e,5000000.0,2400000.0,0.48,0,0,-9.26,0.08,1.0,MARRIED,adult
4037,54a918e7f13f74e8dc2616c910010a7abab072c6978699cd5301bebc2dea683e,11000000.0,5280000.0,0.48,0,0,-6.38,0.14,1.0,MARRIED,senior
4038,54aa9846ff50b9675c431df708fece6b49b714cbdfec0fb70702d488cf86f2ef,6000000.0,4560000.0,0.76,103,1,2.94,0.18,0.2449221183800623,MARRIED,mature
4039,54b467ace42dc2557022b819dbf610b8b1a3536e2517fe0ec850529238f9e2e2,7000000.0,3080000.0,0.44,0,0,-8.5,0.32,1.0,WIDOWED,mature
4040,54ba87e2f271c5bf2811a132de0ce76ca94fd8a794e70b8498c50aa6feb21cef,5000000.0,2400000.0,0.48,0,0,-2.08,0.42,0.88,MARRIED,mature
4041,54bb63320a0b39a0f57ed68c54d65c6c4c6f048261c034edd0c6d799170e9db7,5000000.0,2300000.0,0.46,0,0,-0.68,0.1,0.78,MARRIED,mature
4042,54bf65c382ae3281753e29191cf8fbe7c2d5d5f0acb31199e4ac2d0b58b495d6,5000000.0,2400000.0,0.48,0,0,-10.12,0.62,1.0,MARRIED,mature
4043,54c2b7899136eb274176db39c1c85891d202e96a7016e9b72e18d130790c6ba5,7000000.0,3360000.0,0.48,0,0,-9.92,0.6,1.0,MARRIED,mature
4044,54d98a63b3ce7d9fb628a6d4930427f050781d0bef83189c7d4279c4b731fae3,5000000.0,3400000.0,0.68,75,1,-0.26,0.1,0.32,MARRIED,adult
4045,54dae1f260b4786f2157977a9c4b83395ab2d2ddbe16655633dbd9d358243c91,5000000.0,1913700.0,0.38274,0,0,-1.2,0.1,0.94,MARRIED,senior
4046,54e1999a9eff6c6bfeb76bdb0e55c9ac62f1e7f7207932eb69162c138ccf8dcb,8000000.0,3360000.0,0.42,0,0,-9.26,0.14,1.0,MARRIED,senior
4047,54e1cae62d75f7f755ef1361a5f221d06ed616d2ef4ead95f3119fa82a89a66b,6000000.0,2640000.0,0.44,0,0,-12.36,0.06,1.0,MARRIED,adult
4048,54e1d98093238ed039af550c7fac5b01bcef31562ac862cbca89709b26f1863e,10000000.0,3752701.0,0.3752701,0,0,-5.416666666666667,0.2708333333333333,1.0,MARRIED,senior
4049,54ecbd6c2e513e99bdceb72ff772e3678e81a48171bd84ac0b176278a5fec1e3,5000000.0,3900000.0,0.78,110,1,-0.04,0.1,0.22,MARRIED,mature
4050,54ecef43202f295d9aa9195346d85441056b49a2bdd63e4d573be002fd23c2e3,8000000.0,3680000.0,0.46,0,0,-9.76,0.06,1.0,MARRIED,mature
4051,54f18190384c86f39084b73dfa07de48215b4cfe915fbea18210a21524e36166,5000000.0,2200000.0,0.44,0,0,-3.74,0.12,1.0,MARRIED,senior
4052,54f390803e2d64081f158ceba158ee6cb6550f3b4d00d625b7ea7866df013b67,5000000.0,2100000.0,0.42,0,0,-11.14,0.12,1.0,MARRIED,mature
4053,55082d2d5da50608cb897e8250beabb4660d2ba45cfcc998afb76bff80dac1da,5000000.0,2300000.0,0.46,0,0,-5.68,0.16,1.0,MARRIED,mature
4054,550a62dba182abf21d010a5d86367099150270a7d1aac97494dd98b518ee9be2,5000000.0,2000000.0,0.4,0,0,-15.62,0.0,1.0,MARRIED,senior
4055,550ef0af5a8ae4024579538229e809ec232f4ecf47b046e50ffc4c7228419d7c,5000000.0,2600000.0,0.52,26,0,-1.32,0.16,0.48,MARRIED,senior
4056,5511c023fe4ee8865969cd4016f631a740100918dbe6036d3d1c4bda811a3a6c,5000000.0,2300000.0,0.46,5,0,4.22,0.32,0.7002543006731489,MARRIED,mature
4057,5524c8509fbd866c252b8deb2879f2ed8fc5584fd1f6057b8c4b31877cc2edf1,6000000.0,2880000.0,0.48,0,0,-9.0,0.12,1.0,MARRIED,mature
4058,55259e3d632f63474361995ad589f9e3b857b2b57b581234abeed068258c15ec,5000000.0,2433700.0,0.48674,26,0,3.0,0.22,0.5951383694839192,MARRIED,mature
4059,55293cd15875ce89c19f4c34caf351fea056484dff0c26af68fcd30a68d7df9e,7000000.0,3220000.0,0.46,0,0,-2.12,0.08,0.88,MARRIED,senior
4060,552c82d1246a442b8d64c25891544f902c9620633d904b06eedc9638559c506c,9000000.0,4320000.0,0.48,0,0,-3.22,0.72,1.0,MARRIED,mature
4061,5535d3b3689c6ed0b10c43e3a52e2625caae84aa22002893a61dcb93768f1068,7500000.0,3699800.0,0.4933066666666666,0,0,-10.88,0.1,1.0,MARRIED,mature
4062,5541538d1b9a5894216c6209fcc6b48827a634bf88cb604120d15810685ea2e7,5000000.0,2400000.0,0.48,0,0,-12.36,0.1,1.0,MARRIED,mature
4063,554c756da26aeb113a449e5654d995d088eaa6fb2553517cc6eb53dda8e7b749,5000000.0,2186600.0,0.43732,0,0,0.0625,0.0833333333333333,0.9168884587466732,MARRIED,mature
4064,554ca5794defadff44f87f28672774ae93d009678455cffa21290870046c0484,5000000.0,2400000.0,0.48,0,0,1.56,0.38,0.600149588631264,MARRIED,mature
4065,5551091297530acebaeca371065210248b30e0b08c236ac6f488b97825fe058f,5000000.0,2100000.0,0.42,0,0,-2.84,0.12,1.0,MARRIED,mature
4066,55566ea34475ea679b7e211ae97c4b082846b342fd21144f3b94009e26d70260,5000000.0,2783700.0,0.55674,40,1,0.46,0.32,0.4474794315632012,MARRIED,adult
4067,55679db68b3f711c6c42f70c853ea372c94f0e8c8a84615caa34714e6981193e,8000000.0,4273100.0,0.5341375,33,1,-1.56,0.18,0.46,MARRIED,mature
4068,556fce0f11b8f1eb0b1df9bcef2107f1c12d2974450fb8c5c8d6e75c5497f718,5000000.0,2300000.0,0.46,0,0,0.58,0.76,0.9,MARRIED,mature
4069,55763035139f040230ce1195fc943a824b93ce3e5bd46e0b647329d777271dec,5000000.0,2400000.0,0.48,0,0,-1.5,0.06,0.52,MARRIED,mature
4070,557dd473c0a45ccc42b3037a3cff2f7360385f3f62ecce5717f6f3a535247af6,5000000.0,2400000.0,0.48,0,0,-0.98,0.06,0.86,MARRIED,mature
4071,557e5af6aa721e749f455d84a3f95b092bbc46136282dab27fdabba8c1f0a46f,5000000.0,2400000.0,0.48,0,0,-8.22,0.12,1.0,MARRIED,mature
4072,55801f80314c7c9fccf8ea2a2a805d31e756516a1cdca884803fd242e1b693f0,5000000.0,2400000.0,0.48,0,0,0.58,0.6,0.76,MARRIED,mature
4073,5587dbcb7281d55a073654319e0aac6e8275f09145921c028d96942af67fbc75,4000000.0,3200000.0,0.8,103,1,-0.08,0.06,0.2,MARRIED,mature
4074,558c16d6f87544c58342298a8539f115af1ed42a2aea0f49e23adeb50116080d,7000000.0,3500000.0,0.5,26,0,-0.02,0.36,0.5,MARRIED,adult
4075,55952ba12f5587fefa2646cab609d07581af679d5fe381b750911e4d0944c738,4000000.0,1840000.0,0.46,0,0,-0.96,0.08,0.88,MARRIED,senior
4076,5598a6d85aafe96346fa84ce4a2d1687375040cfafaaae8e205c676d791c0366,5000000.0,2400000.0,0.48,0,0,-2.84,0.06,0.86,MARRIED,mature
4077,55a780775a196fc7317b7fd23a40b11b45aa828184afcd991c5ff3710bc395b3,5000000.0,2300000.0,0.46,0,0,-13.5,0.08,1.0,MARRIED,mature
4078,55a81543423e86de03df9566ccc53b7a6faac4c498b2a9ca8385c3c25be6bfaa,5000000.0,2100000.0,0.42,0,0,-6.76,0.28,1.0,MARRIED,senior
4079,55aa233bf9b18e6f55d80637e5cead27675edb052929205650cd0403066cdb9d,8000000.0,3520000.0,0.44,0,0,-6.88,0.12,1.0,MARRIED,mature
4080,55ac197acbf5c05fe6351d195494c71c96cf0277b055cdeb961aa662ad74d3f9,5000000.0,2400000.0,0.48,0,0,0.92,0.44,0.56,WIDOWED,senior
4081,55b2f3c030848ca1bd8fd0319a6b42f8fb7037b32708fee16ff527f9b0b614a7,5000000.0,2300000.0,0.46,0,0,-0.46,0.06,0.62,MARRIED,mature
4082,55b5f7585605e1d4651e66d779ca648e6ddf56c670c10aa5be8da7f1914a86d8,6000000.0,2520000.0,0.42,0,0,0.0,0.14,0.92,MARRIED,adult
4083,55bbf97273098f2d9c048960c5c313058ccc1044235b8a580ec9a87e203d7c8b,7000000.0,5092000.0,0.7274285714285714,103,1,0.02,0.12,0.2744235924932975,MARRIED,adult
4084,55beaa1ac47d4b82b931797365a36c56706c471b8cd93c1d3d41ccdb66f5b30e,5000000.0,2100000.0,0.42,0,0,-5.9,0.52,1.0,MARRIED,mature
4085,55c4277514eee71591cd263bfc294ee6bd291fa3b1f6e7c726dac6369b54dcaf,8000000.0,3680000.0,0.46,0,0,-0.06,0.34,0.54,MARRIED,adult
4086,55c49d1d93eb2ffc9edec37e358934a15422528defd9f77504e993e71bbf2daf,7000000.0,2940000.0,0.42,0,0,0.84,0.32,0.92,MARRIED,mature
4087,55c83b05251160c98df4b3870a9f4c0678218c166a7bf3e5a8a5d6378e059a9b,6000000.0,4440000.0,0.74,82,1,1.22,0.08,0.26,MARRIED,mature
4088,55d01370b8f1821a0e9eec2fb4180759d812e22692d1fe53aba13dc34ffded94,6000000.0,2760000.0,0.46,0,0,-0.34,0.26,0.88,MARRIED,mature
4089,55da30ddd05958cf2302d08c5509035e1231b94e12626d01476b7eea5bf8cc93,8000000.0,3200000.0,0.4,0,0,-0.74,0.14,0.94,MARRIED,senior
4090,55da3b48f0be71e0ff81f23f5004a8ef3618f56713ba5c27ac38b013b48dbf69,5000000.0,2100000.0,0.42,0,0,-10.86,0.18,1.0,MARRIED,young
4091,55df29fbcb029629def4ac825ac8fd94d971676cf568134d2b271fd6bada576a,5000000.0,2100000.0,0.42,0,0,-11.92,0.18,1.0,MARRIED,senior
4092,55e519e100e645fb6dea4892018d4b81b6f9333e51fbc4a2c51ab18013aafeb8,4000000.0,1840000.0,0.46,0,0,-9.46,0.06,1.0,MARRIED,mature
4093,55eaf65126b82b8dd715670eac7e482892f6d2190d64fd3d52e07a8884925fd0,5000000.0,2400000.0,0.48,0,0,-0.48,0.08,0.86,MARRIED,adult
4094,55ecfe3a70cdc5e1ecc6a320b73af1ca6bbbc6580e530d89f016c3669c72408e,8000000.0,3200000.0,0.4,0,0,-8.64,0.14,1.0,MARRIED,mature
4095,55ed41a5bf296c8964fee2dbf971afb8e0676bc2c9e274c6fb0411232cc8bd7b,8000000.0,3680000.0,0.46,0,0,-12.44,0.04,1.0,MARRIED,mature
4096,55ee599aaa9cbe6eeb269cc9fec7d5b5da7c5a435ef627a746f88bb9e4cd87ba,7000000.0,2768900.0,0.3955571428571428,0,0,-0.6458333333333334,0.125,0.8753835693317217,MARRIED,senior
4097,55ef936f937a94c8468f38151dfe01d6b1be3488df3831d5cfed4832af24d3ce,5000000.0,2500000.0,0.5,0,0,-10.4,0.06,1.0,WIDOWED,senior
4098,55f7c2931eb9c14e3ea81e6a10cb149de0fd64ae6a86a317ebfe8147b0c34ee6,10000000.0,5852078.0,0.5852078,66,1,3.458333333333333,0.1458333333333333,0.4256653653966271,MARRIED,mature
4099,55fe541658bae67c362fa60e3262630c29596d381bddc1dc5dfd449e3808e83e,5000000.0,2400000.0,0.48,0,0,-11.38,0.08,1.0,MARRIED,senior
4100,56005d8a3d3dc31edcc90b0d540bdab6c9dd2d89faad2357fa557cbe6d4e2b1f,5000000.0,2100000.0,0.42,0,0,-1.62,0.22,1.0,WIDOWED,adult
4101,5608b4be1c4c6bcc2fc4dc30db974ed55864be848e8b74d09b58eb863e2a68fc,4000000.0,1680000.0,0.42,0,0,-11.18,0.14,1.0,MARRIED,mature
4102,560bec9adf161aa0d339251b36b2f88ddd01dbff1a75dc4dbf1d4d33e1e695fe,5000000.0,2400000.0,0.48,0,0,-0.02,0.12,0.86,MARRIED,young
4103,561ae68f45694c5999614a98b0077cea27bf17e92d222f148e050341fd2a1507,5000000.0,2200000.0,0.44,0,0,-1.48,0.12,0.9,MARRIED,mature
4104,56250e52560026e8a033ee99caad6ef1d8c0bde534c68280ab9b307916a08910,4000000.0,1920000.0,0.48,0,0,0.52,0.3,0.86,MARRIED,adult
4105,562534caa2da79aefa16b299a132dd357d3da1fa1e5aa38d73b92a5f4c13d221,8000000.0,3332400.0,0.41655,0,0,-2.270833333333333,0.0208333333333333,0.9376407235064546,MARRIED,mature
4106,5625ec7bc1c8b311a9ed86ed5ef363b05c935ec496da214a618069689cd13e30,7500000.0,3150000.0,0.42,0,0,-0.7,0.12,0.94,MARRIED,senior
4107,5628b63c8be052a496dd5fb101acb3f53d933fffee0278d6511b172c1531053d,6000000.0,2760000.0,0.46,0,0,-4.52,0.24,1.0,MARRIED,mature
4108,562eb60361bfdd9739b90c8e386fc95d626a745e0b0c9f3c71494791c33bda21,5000000.0,2300000.0,0.46,0,0,-11.38,0.08,1.0,MARRIED,senior
4109,56386099d5f4185154af1fc79a92512babe753b79fb8f32433dbcb0ebc7fa99c,8000000.0,3520000.0,0.44,0,0,-0.12,0.1,0.9,MARRIED,mature
4110,564b07d7071895e952cba0e4a2c8554614de76f96b1bd63baf1e2139519b4e55,6000000.0,2520000.0,0.42,0,0,0.0,0.26,0.92,MARRIED,young
4111,564ff587e5e3d82a3771d7a8453db60d9fa15b4a459c9ba5a30b4cfc3056ff17,5000000.0,2300000.0,0.46,0,0,-9.0,0.1,1.0,MARRIED,senior
4112,56501486a6faa52137d1023c299899d629c861c36a78e128e1dcb92c5d8d7e49,5000000.0,2400000.0,0.48,0,0,-11.2,0.1,1.0,MARRIED,senior
4113,5656d5b6c5e374a8f5be9bb03de7066a683b16002c92acd1b26c72a2dee40364,5000000.0,2300000.0,0.46,0,0,-12.04,0.08,1.0,MARRIED,young
4114,56585bae0e896ad3227c1eea50d5be362908c75d1b16e9cce9ffb67a294e0e51,5000000.0,2100000.0,0.42,0,0,0.7,0.56,0.9,MARRIED,adult
4115,565e1f1ef78c7aca0cd4de585c54c8bd3fb12d73cb5c13db5b706b66fa7c31d8,10000000.0,4600000.0,0.46,0,0,-3.5,0.06,0.88,MARRIED,mature
4116,5662b0e03f8652702656b27cc2f12acc615e72e1fef6752df0046cd5b5dc8bf7,5000000.0,2200000.0,0.44,0,0,-6.52,0.18,1.0,MARRIED,young
4117,5663a8c1707f0198d472b81235240a43971f87261e559857c24400e2998b1f69,5000000.0,2000000.0,0.4,0,0,-9.68,0.06,1.0,MARRIED,senior
4118,566afc4603f700288a5b8a2e31dfc92c6b25ba3982fb5e5281e0097f185e03c3,5000000.0,2200000.0,0.44,0,0,-17.58,0.1,1.0,MARRIED,adult
4119,56704483f341a3dee2ed53ad7b75a1e32f7e2ef1b287ab3641f814951a50f594,5000000.0,2300000.0,0.46,0,0,-0.62,0.08,0.88,MARRIED,young
4120,5677a8f0d19ab8a8577c42a57a49401548ea832be5feeb84785840aa06cb5892,5000000.0,2200000.0,0.44,0,0,-11.94,0.04,1.0,MARRIED,mature
4121,5678558650b94dbd58572f0d1c87a11debb8a8ee686c7474cbcdae39d74324c1,5000000.0,2100000.0,0.42,0,0,0.48,0.78,0.92,MARRIED,young
4122,5678e5eef87acff78c22f34fda95b70293d956c2f80f089806752b81744d7483,5000000.0,2100000.0,0.42,0,0,-10.38,0.16,1.0,WIDOWED,mature
4123,56803253d78d6833708347884399b81b7de016081f0d4829dc38b7cc477894e2,5000000.0,2000000.0,0.4,0,0,-7.6,0.14,1.0,MARRIED,mature
4124,568a0de7cd2641ed8ee96d843fb91ed0806570753607b241952e2aea3c954987,5000000.0,2300000.0,0.46,0,0,-7.34,0.14,1.0,MARRIED,adult
4125,569edde533979e68d7542b34be957acaa56152c2b02f9c4ec86d0a45c67c3b2a,6000000.0,2640000.0,0.44,0,0,-7.04,0.08,0.9,MARRIED,young
4126,56a3c0edf6b93bdeb07fe6b6b744ea7df583d054574dd545424ec4f931e85e61,7000000.0,3220000.0,0.46,0,0,-5.44,0.16,1.0,MARRIED,mature
4127,56a40c61cb2c1ac85c84c2f7745230fae81aff0878d52ed16aa5ebce6c8fc4d6,5000000.0,2300000.0,0.46,0,0,-9.76,0.12,1.0,MARRIED,mature
4128,56a80875683e72a3a361f4626da80fe3c0721abd051ede75dee9f99a670b43b5,7500000.0,3450000.0,0.46,0,0,-5.72,0.1,1.0,MARRIED,mature
4129,56ae2538bea6f73e6bd57018b3367239dbf5e7319454edb50695d4d6970b8204,5000000.0,2000000.0,0.4,0,0,-5.02,0.0,0.94,MARRIED,adult
4130,56aeed234c3e8b2cf3c4e5f057dc7619e6d477e16432a2f72ada7d694c7f6aa4,6000000.0,2760000.0,0.46,0,0,-1.12,0.08,0.88,MARRIED,mature
4131,56b4179c28ee2b96d9aa03af3b5a38b187cb8feafbd352ec236163e0cd3aa976,5000000.0,2200000.0,0.44,0,0,-6.3,0.12,1.0,MARRIED,mature
4132,56b441408824491eecad3e3fa104398b1a12440e255bf59192e3f93a8127b384,5000000.0,2400000.0,0.48,0,0,-5.16,0.2,1.0,MARRIED,senior
4133,56b56d471cbcae28bb35edb8f7cc16b7a868513eda9abf78516251b7b8ab49fd,8000000.0,3840000.0,0.48,0,0,-6.8,0.06,1.0,MARRIED,mature
4134,56c578f99b0fbf5cb131119eee8df3abb45cc494142474b49b947f79af3d1077,4000000.0,1680000.0,0.42,0,0,1.14,0.66,0.86,MARRIED,senior
4135,56d48ce75fec4c48dad34a680b7d88e3fc2b8a81d2e874a8ba8680d4d3557e4a,6000000.0,3840000.0,0.64,61,1,-0.28,0.12,0.36,MARRIED,senior
4136,56e7406aa122f1d59954734a22b84cfe32efe8fb3a18c2ed7a4b4ab501f57b06,4000000.0,1840000.0,0.46,0,0,-9.0,0.1,1.0,MARRIED,senior
4137,56eaff7b46186eb0630284c8a7a595053beac2a3b84dc3e6695253eeeb0af248,8500000.0,3910000.0,0.46,0,0,-12.12,0.12,1.0,MARRIED,mature
4138,56ec1095affe32b85adc8981effc9950dd738e14ae77f466d8d617d856bfd577,6000000.0,2760000.0,0.46,0,0,3.02,0.18,0.66,MARRIED,young
4139,56f3d7bb6829b519905204ad9133eb6060ee9ffa4c457828f6462bb37ce7d39d,8000000.0,4480000.0,0.56,47,1,2.08,0.14,0.46,MARRIED,young
4140,56fb59f945df723767e60d5b4346a8cebe104208f6c228287547d0b2735a7cd0,5000000.0,2100000.0,0.42,0,0,-8.68,0.22,1.0,MARRIED,adult
4141,56fd1139e902bf0a5a03f23dc0715daf364cc169a36e2874bc5240544207bfbd,7000000.0,3220000.0,0.46,0,0,-7.04,0.1,1.0,MARRIED,adult
4142,57016a45afb56ccff2252c0de80b578c55e98ed5be994976b6db45155925a16c,7000000.0,5600000.0,0.8,117,1,0.76,0.2,0.2,MARRIED,mature
4143,570281009b4f378a0dec25e2a9fa549c3173a9576e43e81736a3617efe4f34ef,5000000.0,2300000.0,0.46,0,0,-5.42,0.1,1.0,MARRIED,senior
4144,5705c65c60de91baf027a2c90f2edacdfba0f0650f5f49452fc806bd3d07212b,5000000.0,2000000.0,0.4,0,0,-1.08,0.08,0.74,MARRIED,mature
4145,570b6122e142ec56c25e7ed445d4f427c8fd8cdd43c57754bf4073f550176aac,11000000.0,4620000.0,0.42,0,0,-10.76,0.18,1.0,MARRIED,mature
4146,57122ac2db0766f4e0fab834e87297f2e26b24ec0f71d6bd1e4da8e80374e62d,5000000.0,2200000.0,0.44,0,0,-0.26,0.16,0.9,MARRIED,mature
4147,571a93743417d20e3da2eec9d1256d4e6ea3cb9a09657150a4f24d387a9c7433,6000000.0,2760000.0,0.46,0,0,0.84,0.56,0.88,MARRIED,senior
4148,571d601a2b6f080b19f1280d825a1ce0018ddbca3745bb7854d3aa1962d66b57,9000000.0,4140000.0,0.46,0,0,-16.06,0.06,1.0,MARRIED,adult
4149,572270351eead9f5fec53d2d49ed15a316291d88e9f97043b1a182affc647a02,5000000.0,2000000.0,0.4,0,0,-12.94,0.02,1.0,MARRIED,adult
4150,57354d11d3207101c9aa8366f47197bc6530df0bf89b3651cb25c50563dcb5d3,6000000.0,2760000.0,0.46,0,0,-8.86,0.42,1.0,MARRIED,mature
4151,57375449669db831db59484d794a7f25027a177cf5fd82a53db4595a09d86a94,5000000.0,2400000.0,0.48,0,0,0.02,0.14,0.88,MARRIED,mature
4152,573767b3e04f6124fe88aeb9aeb41062c32d9a182a59ddaa5530a077caaad60d,5000000.0,2200000.0,0.44,0,0,-9.5,0.1,1.0,MARRIED,adult
4153,5737bb271452d718df2bbf27ebd6cd7394d48c72c782d387283d918415afa67f,7000000.0,3080000.0,0.44,0,0,-4.72,0.22,1.0,MARRIED,young
